id,split,region,label,class,scene_type,purity,frac_water,frac_vegetation,frac_built_up,frac_barren,frac_cropland,deg_sigma_x,deg_sigma_y,deg_theta,deg_noise,deg_jpeg_q,deg_noise_seed
train_03719,train,123,3,barren,river_delta,0.7039930555555556,0.2960069444444444,0.0,0.0,0.7039930555555556,0.0,,,,,,
train_03720,train,112,0,water,river_delta,0.9008246527777778,0.9008246527777778,0.09917534722222222,0.0,0.0,0.0,,,,,,
train_03721,train,66,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03722,train,121,2,built_up,harbour,0.7179904513888888,0.0,0.0,0.7179904513888888,0.2820095486111111,0.0,,,,,,
train_03723,train,88,1,vegetation,river_delta,0.6481662326388888,0.062310112847222224,0.6481662326388888,0.0,0.055365668402777776,0.2341579861111111,,,,,,
train_03724,train,171,4,cropland,farmland,0.8433702256944444,0.15662977430555555,0.0,0.0,0.0,0.8433702256944444,,,,,,
train_03725,train,22,3,barren,quarry,0.6111924913194444,0.1946072048611111,0.040337456597222224,0.1538628472222222,0.6111924913194444,0.0,,,,,,
train_03726,train,147,3,barren,urban_grid,0.693603515625,0.0,0.306396484375,0.0,0.693603515625,0.0,,,,,,
train_03727,train,57,2,built_up,urban_grid,0.7124294704861112,0.0,0.0,0.7124294704861112,0.2875705295138889,0.0,,,,,,
train_03728,train,58,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03729,train,185,1,vegetation,river_delta,0.8656141493055556,0.10262044270833333,0.8656141493055556,0.0,0.0,0.03176540798611111,,,,,,
train_03730,train,176,0,water,river_delta,0.9493543836805556,0.9493543836805556,0.004014756944444444,0.0,0.0,0.046630859375,,,,,,
train_03731,train,83,3,barren,quarry,0.7071126302083334,0.1216091579861111,0.04551866319444445,0.1257595486111111,0.7071126302083334,0.0,,,,,,
train_03732,train,148,1,vegetation,river_delta,0.7361924913194444,0.026963975694444444,0.7361924913194444,0.0,0.08585611979166667,0.15098741319444445,,,,,,
train_03733,train,144,0,water,river_delta,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03734,train,177,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03735,train,116,0,water,river_delta,0.71484375,0.71484375,0.012885199652777778,0.0,0.13972981770833334,0.1325412326388889,,,,,,
train_03736,train,139,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03737,train,179,0,water,river_delta,0.8106011284722222,0.8106011284722222,0.14246961805555555,0.0,0.0,0.046929253472222224,,,,,,
train_03738,train,4,3,barren,river_delta,0.8211805555555556,0.0,0.051079644097222224,0.0,0.8211805555555556,0.1277398003472222,,,,,,
train_03739,train,18,1,vegetation,farmland,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
train_03740,train,26,4,cropland,farmland,0.9376356336805556,0.06236436631944445,0.0,0.0,0.0,0.9376356336805556,,,,,,
train_03741,train,12,3,barren,river_delta,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03742,train,73,2,built_up,urban_grid,0.7389322916666666,0.0,0.0,0.7389322916666666,0.2610677083333333,0.0,,,,,,
train_03743,train,150,4,cropland,farmland,0.7248806423611112,0.172607421875,0.010118272569444444,0.09239366319444445,0.0,0.7248806423611112,,,,,,
train_03744,train,160,3,barren,river_delta,0.8432888454861112,0.024359809027777776,0.060302734375,0.0,0.8432888454861112,0.0720486111111111,,,,,,
train_03745,train,34,2,built_up,urban_grid,0.8990614149305556,0.0,0.06844075520833333,0.8990614149305556,0.03249782986111111,0.0,,,,,,
train_03746,train,110,3,barren,river_delta,0.8146430121527778,0.1853569878472222,0.0,0.0,0.8146430121527778,0.0,,,,,,
train_03747,train,27,3,barren,urban_grid,0.8951822916666666,0.0,0.0,0.10481770833333333,0.8951822916666666,0.0,,,,,,
train_03748,train,183,3,barren,quarry,0.8612196180555556,0.0,0.13878038194444445,0.0,0.8612196180555556,0.0,,,,,,
train_03749,train,90,3,barren,quarry,0.8163248697916666,0.026774088541666668,0.1348198784722222,0.022081163194444444,0.8163248697916666,0.0,,,,,,
train_03750,train,135,1,vegetation,river_delta,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
train_03751,train,96,1,vegetation,farmland,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
train_03752,train,162,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03753,train,54,3,barren,urban_grid,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03754,train,102,0,water,river_delta,0.8514268663194444,0.8514268663194444,0.14857313368055555,0.0,0.0,0.0,,,,,,
train_03755,train,126,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03756,train,163,2,built_up,harbour,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03757,train,150,2,built_up,urban_grid,0.6350368923611112,0.0,0.3649631076388889,0.6350368923611112,0.0,0.0,,,,,,
train_03758,train,75,3,barren,river_delta,0.7957628038194444,0.0,0.20423719618055555,0.0,0.7957628038194444,0.0,,,,,,
train_03759,train,9,4,cropland,farmland,0.6753743489583334,0.034098307291666664,0.0,0.29052734375,0.0,0.6753743489583334,,,,,,
train_03760,train,163,3,barren,quarry,0.5944010416666666,0.06163194444444445,0.23942057291666666,0.10454644097222222,0.5944010416666666,0.0,,,,,,
train_03761,train,155,0,water,river_delta,0.9484049479166666,0.9484049479166666,0.051595052083333336,0.0,0.0,0.0,,,,,,
train_03762,train,72,3,barren,river_delta,0.7715928819444444,0.22840711805555555,0.0,0.0,0.7715928819444444,0.0,,,,,,
train_03763,train,158,4,cropland,farmland,0.7749565972222222,0.0,0.10264756944444445,0.12239583333333333,0.0,0.7749565972222222,,,,,,
train_03764,train,106,0,water,harbour,0.6988118489583334,0.6988118489583334,0.0,0.12236870659722222,0.17881944444444445,0.0,,,,,,
train_03765,train,130,3,barren,quarry,0.7356499565972222,0.0,0.24818250868055555,0.016167534722222224,0.7356499565972222,0.0,,,,,,
train_03766,train,92,3,barren,urban_grid,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03767,train,132,1,vegetation,river_delta,0.682373046875,0.0,0.682373046875,0.0,0.0,0.317626953125,,,,,,
train_03768,train,136,1,vegetation,river_delta,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
train_03769,train,34,2,built_up,harbour,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03770,train,38,0,water,harbour,0.5840115017361112,0.5840115017361112,0.0,0.3101942274305556,0.10579427083333333,0.0,,,,,,
train_03771,train,183,4,cropland,farmland,0.7459038628472222,0.08704969618055555,0.0776638454861111,0.0893825954861111,0.0,0.7459038628472222,,,,,,
train_03772,train,132,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03773,train,184,0,water,river_delta,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03774,train,174,2,built_up,urban_grid,0.8307291666666666,0.0,0.00439453125,0.8307291666666666,0.16487630208333334,0.0,,,,,,
train_03775,train,78,0,water,harbour,0.9653591579861112,0.9653591579861112,0.0,0.030192057291666668,0.004448784722222222,0.0,,,,,,
train_03776,train,4,1,vegetation,urban_grid,0.9108615451388888,0.0,0.9108615451388888,0.0,0.0891384548611111,0.0,,,,,,
train_03777,train,103,1,vegetation,river_delta,0.8658311631944444,0.0,0.8658311631944444,0.0,0.13416883680555555,0.0,,,,,,
train_03778,train,44,4,cropland,farmland,0.8926052517361112,0.0,0.054633246527777776,0.05276150173611111,0.0,0.8926052517361112,,,,,,
train_03779,train,150,4,cropland,farmland,0.8837619357638888,0.0,0.010009765625,0.1062282986111111,0.0,0.8837619357638888,,,,,,
train_03780,train,149,4,cropland,river_delta,0.8502061631944444,0.14979383680555555,0.0,0.0,0.0,0.8502061631944444,,,,,,
train_03781,train,148,4,cropland,farmland,0.6241861979166666,0.0,0.3758138020833333,0.0,0.0,0.6241861979166666,,,,,,
train_03782,train,51,3,barren,quarry,0.8948567708333334,0.039252387152777776,0.0658908420138889,0.0,0.8948567708333334,0.0,,,,,,
train_03783,train,130,3,barren,urban_grid,0.7594672309027778,0.0,0.080078125,0.1604546440972222,0.7594672309027778,0.0,,,,,,
train_03784,train,117,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03785,train,49,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03786,train,85,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03787,train,2,0,water,river_delta,0.75439453125,0.75439453125,0.09046766493055555,0.0,0.10321723090277778,0.051920572916666664,,,,,,
train_03788,train,127,2,built_up,urban_grid,0.6742892795138888,0.0,0.3257107204861111,0.6742892795138888,0.0,0.0,,,,,,
train_03789,train,170,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03790,train,17,1,vegetation,urban_grid,0.7101508246527778,0.0,0.7101508246527778,0.0878634982638889,0.20198567708333334,0.0,,,,,,
train_03791,train,52,3,barren,quarry,0.5804307725694444,0.0,0.021267361111111112,0.3983018663194444,0.5804307725694444,0.0,,,,,,
train_03792,train,21,0,water,harbour,0.6446126302083334,0.6446126302083334,0.0,0.3553873697916667,0.0,0.0,,,,,,
train_03793,train,43,4,cropland,river_delta,0.869140625,0.130859375,0.0,0.0,0.0,0.869140625,,,,,,
train_03794,train,104,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03795,train,90,1,vegetation,quarry,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
train_03796,train,98,1,vegetation,farmland,0.8756510416666666,0.03634982638888889,0.8756510416666666,0.030924479166666668,0.0,0.057074652777777776,,,,,,
train_03797,train,89,1,vegetation,quarry,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
train_03798,train,114,0,water,river_delta,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03799,train,147,1,vegetation,farmland,0.6533474392361112,0.1144748263888889,0.6533474392361112,0.0,0.0,0.232177734375,,,,,,
train_03800,train,162,2,built_up,urban_grid,0.7183159722222222,0.0,0.0,0.7183159722222222,0.2816840277777778,0.0,,,,,,
train_03801,train,36,2,built_up,urban_grid,0.662841796875,0.0,0.337158203125,0.662841796875,0.0,0.0,,,,,,
train_03802,train,158,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03803,train,154,1,vegetation,river_delta,0.7190212673611112,0.0884060329861111,0.7190212673611112,0.0,0.0,0.1925726996527778,,,,,,
train_03804,train,151,3,barren,quarry,0.7020399305555556,0.0,0.2979600694444444,0.0,0.7020399305555556,0.0,,,,,,
train_03805,train,152,0,water,harbour,0.9689127604166666,0.9689127604166666,0.0,0.0,0.031087239583333332,0.0,,,,,,
train_03806,train,70,1,vegetation,farmland,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
train_03807,train,48,0,water,river_delta,0.7962239583333334,0.7962239583333334,0.10883246527777778,0.0,0.0,0.0949435763888889,,,,,,
train_03808,train,72,4,cropland,river_delta,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03809,train,97,3,barren,urban_grid,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03810,train,169,0,water,river_delta,0.6393229166666666,0.6393229166666666,0.3606770833333333,0.0,0.0,0.0,,,,,,
train_03811,train,169,3,barren,quarry,0.8854437934027778,0.04494900173611111,0.022026909722222224,0.04758029513888889,0.8854437934027778,0.0,,,,,,
train_03812,train,12,4,cropland,farmland,0.8155924479166666,0.03219943576388889,0.0,0.15220811631944445,0.0,0.8155924479166666,,,,,,
train_03813,train,89,4,cropland,farmland,0.8231065538194444,0.0,0.0,0.17689344618055555,0.0,0.8231065538194444,,,,,,
train_03814,train,116,3,barren,urban_grid,0.6344943576388888,0.0,0.3655056423611111,0.0,0.6344943576388888,0.0,,,,,,
train_03815,train,59,0,water,harbour,0.908447265625,0.908447265625,0.0,0.091552734375,0.0,0.0,,,,,,
train_03816,train,149,0,water,river_delta,0.6633843315972222,0.6633843315972222,0.0,0.0,0.0,0.3366156684027778,,,,,,
train_03817,train,93,3,barren,urban_grid,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03818,train,182,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03819,train,160,0,water,quarry,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03820,train,30,0,water,harbour,0.7161458333333334,0.7161458333333334,0.0,0.2838541666666667,0.0,0.0,,,,,,
train_03821,train,37,4,cropland,river_delta,0.6907280815972222,0.0,0.3092719184027778,0.0,0.0,0.6907280815972222,,,,,,
train_03822,train,15,0,water,harbour,0.7957085503472222,0.7957085503472222,0.0,0.057779947916666664,0.1465115017361111,0.0,,,,,,
train_03823,train,113,1,vegetation,urban_grid,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
train_03824,train,132,0,water,harbour,0.76025390625,0.76025390625,0.0,0.20836046006944445,0.03138563368055555,0.0,,,,,,
train_03825,train,149,0,water,river_delta,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03826,train,99,0,water,river_delta,0.6963161892361112,0.6963161892361112,0.1049533420138889,0.0,0.0,0.19873046875,,,,,,
train_03827,train,135,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03828,train,112,2,built_up,urban_grid,0.6880425347222222,0.0,0.17616102430555555,0.6880425347222222,0.1357964409722222,0.0,,,,,,
train_03829,train,3,3,barren,river_delta,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03830,train,22,4,cropland,farmland,0.7666829427083334,0.15931532118055555,0.0740017361111111,0.0,0.0,0.7666829427083334,,,,,,
train_03831,train,35,3,barren,river_delta,0.8784450954861112,0.0,0.0,0.0,0.8784450954861112,0.1215549045138889,,,,,,
train_03832,train,11,2,built_up,harbour,0.7979058159722222,0.2020941840277778,0.0,0.7979058159722222,0.0,0.0,,,,,,
train_03833,train,105,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03834,train,145,2,built_up,urban_grid,0.7986653645833334,0.0,0.20133463541666666,0.7986653645833334,0.0,0.0,,,,,,
train_03835,train,103,3,barren,quarry,0.7479654947916666,0.19677734375,0.055257161458333336,0.0,0.7479654947916666,0.0,,,,,,
train_03836,train,165,4,cropland,farmland,0.8715006510416666,0.03933376736111111,0.008138020833333334,0.0810275607638889,0.0,0.8715006510416666,,,,,,
train_03837,train,1,2,built_up,urban_grid,0.6414116753472222,0.0,0.0,0.6414116753472222,0.3585883246527778,0.0,,,,,,
train_03838,train,120,3,barren,river_delta,0.6883680555555556,0.050591362847222224,0.15245225694444445,0.0,0.6883680555555556,0.10858832465277778,,,,,,
train_03839,train,98,3,barren,river_delta,0.8842502170138888,0.029595269097222224,0.018012152777777776,0.0,0.8842502170138888,0.0681423611111111,,,,,,
train_03840,train,70,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03841,train,62,0,water,river_delta,0.791748046875,0.791748046875,0.006754557291666667,0.0,0.038764105902777776,0.16273328993055555,,,,,,
train_03842,train,27,2,built_up,urban_grid,0.8684353298611112,0.0,0.0,0.8684353298611112,0.1315646701388889,0.0,,,,,,
train_03843,train,51,3,barren,quarry,0.9390190972222222,0.025037977430555556,0.0,0.035942925347222224,0.9390190972222222,0.0,,,,,,
train_03844,train,147,4,cropland,river_delta,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03845,train,2,3,barren,quarry,0.9033203125,0.026312934027777776,0.0,0.07036675347222222,0.9033203125,0.0,,,,,,
train_03846,train,147,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03847,train,114,0,water,river_delta,0.5977918836805556,0.5977918836805556,0.033121744791666664,0.0,0.049126519097222224,0.3199598524305556,,,,,,
train_03848,train,104,0,water,harbour,0.9247775607638888,0.9247775607638888,0.0,0.0,0.0752224392361111,0.0,,,,,,
train_03849,train,15,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03850,train,189,0,water,quarry,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03851,train,140,0,water,river_delta,0.9585232204861112,0.9585232204861112,0.009548611111111112,0.0,0.031928168402777776,0.0,,,,,,
train_03852,train,168,4,cropland,farmland,0.6659071180555556,0.3340928819444444,0.0,0.0,0.0,0.6659071180555556,,,,,,
train_03853,train,19,1,vegetation,quarry,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
train_03854,train,115,2,built_up,urban_grid,0.7763129340277778,0.0,0.2236870659722222,0.7763129340277778,0.0,0.0,,,,,,
train_03855,train,21,3,barren,quarry,0.7996419270833334,0.1331108940972222,0.029134114583333332,0.03811306423611111,0.7996419270833334,0.0,,,,,,
train_03856,train,48,4,cropland,river_delta,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03857,train,173,0,water,river_delta,0.8956434461805556,0.8956434461805556,0.018500434027777776,0.0,0.0,0.08585611979166667,,,,,,
train_03858,train,71,1,vegetation,farmland,0.5888943142361112,0.0,0.5888943142361112,0.32568359375,0.0,0.0854220920138889,,,,,,
train_03859,train,123,4,cropland,river_delta,0.7671169704861112,0.055257161458333336,0.024305555555555556,0.0,0.1533203125,0.7671169704861112,,,,,,
train_03860,train,95,4,cropland,farmland,0.8123914930555556,0.02392578125,0.0017903645833333333,0.1618923611111111,0.0,0.8123914930555556,,,,,,
train_03861,train,96,2,built_up,urban_grid,0.9493543836805556,0.0,0.03599717881944445,0.9493543836805556,0.0146484375,0.0,,,,,,
train_03862,train,1,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03863,train,106,2,built_up,urban_grid,0.6989203559027778,0.0,0.0,0.6989203559027778,0.3010796440972222,0.0,,,,,,
train_03864,train,131,0,water,quarry,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03865,train,59,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03866,train,1,4,cropland,farmland,0.7775065104166666,0.07880316840277778,0.10175238715277778,0.041937934027777776,0.0,0.7775065104166666,,,,,,
train_03867,train,72,0,water,quarry,0.6391059027777778,0.6391059027777778,0.0,0.12019856770833333,0.2406955295138889,0.0,,,,,,
train_03868,train,39,4,cropland,farmland,0.920654296875,0.033854166666666664,0.0,0.045491536458333336,0.0,0.920654296875,,,,,,
train_03869,train,137,3,barren,quarry,0.9403211805555556,0.03664822048611111,0.0,0.023030598958333332,0.9403211805555556,0.0,,,,,,
train_03870,train,68,1,vegetation,farmland,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
train_03871,train,66,4,cropland,farmland,0.765869140625,0.0,0.234130859375,0.0,0.0,0.765869140625,,,,,,
train_03872,train,121,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03873,train,111,1,vegetation,river_delta,0.59765625,0.0,0.59765625,0.0,0.10199652777777778,0.3003472222222222,,,,,,
train_03874,train,42,0,water,river_delta,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03875,train,130,2,built_up,harbour,0.8036566840277778,0.1963433159722222,0.0,0.8036566840277778,0.0,0.0,,,,,,
train_03876,train,88,0,water,river_delta,0.8917371961805556,0.8917371961805556,0.0681423611111111,0.0,0.040120442708333336,0.0,,,,,,
train_03877,train,64,3,barren,quarry,0.8243001302083334,0.06003146701388889,0.031982421875,0.08368598090277778,0.8243001302083334,0.0,,,,,,
train_03878,train,75,4,cropland,farmland,0.8990885416666666,0.03162977430555555,0.009087456597222222,0.06019422743055555,0.0,0.8990885416666666,,,,,,
train_03879,train,120,0,water,river_delta,0.6315646701388888,0.6315646701388888,0.054768880208333336,0.0,0.09290907118055555,0.2207573784722222,,,,,,
train_03880,train,39,2,built_up,urban_grid,0.9260525173611112,0.0,0.06415473090277778,0.9260525173611112,0.009792751736111112,0.0,,,,,,
train_03881,train,67,3,barren,river_delta,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03882,train,112,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03883,train,1,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03884,train,153,0,water,harbour,0.8047960069444444,0.8047960069444444,0.0,0.0746799045138889,0.12052408854166667,0.0,,,,,,
train_03885,train,33,0,water,river_delta,0.7505425347222222,0.7505425347222222,0.011881510416666666,0.0,0.05544704861111111,0.18212890625,,,,,,
train_03886,train,45,2,built_up,harbour,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03887,train,172,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03888,train,175,0,water,quarry,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03889,train,65,0,water,river_delta,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03890,train,46,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03891,train,99,2,built_up,harbour,0.9001193576388888,0.0998806423611111,0.0,0.9001193576388888,0.0,0.0,,,,,,
train_03892,train,63,3,barren,river_delta,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03893,train,153,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03894,train,75,3,barren,quarry,0.6679958767361112,0.13468424479166666,0.11165364583333333,0.0856662326388889,0.6679958767361112,0.0,,,,,,
train_03895,train,150,0,water,river_delta,0.8081597222222222,0.8081597222222222,0.1918402777777778,0.0,0.0,0.0,,,,,,
train_03896,train,104,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03897,train,147,4,cropland,farmland,0.755126953125,0.17317708333333334,0.0,0.07169596354166667,0.0,0.755126953125,,,,,,
train_03898,train,168,4,cropland,farmland,0.723388671875,0.0224609375,0.21620008680555555,0.03795030381944445,0.0,0.723388671875,,,,,,
train_03899,train,57,2,built_up,urban_grid,0.7322862413194444,0.0,0.0,0.7322862413194444,0.2677137586805556,0.0,,,,,,
train_03900,train,89,1,vegetation,river_delta,0.9560818142361112,0.04391818576388889,0.9560818142361112,0.0,0.0,0.0,,,,,,
train_03901,train,118,4,cropland,river_delta,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03902,train,13,2,built_up,urban_grid,0.7300347222222222,0.0,0.16468641493055555,0.7300347222222222,0.10527886284722222,0.0,,,,,,
train_03903,train,143,0,water,river_delta,0.6444769965277778,0.6444769965277778,0.2579752604166667,0.0,0.0,0.09754774305555555,,,,,,
train_03904,train,78,0,water,river_delta,0.6777886284722222,0.6777886284722222,0.11504448784722222,0.0,0.0771755642361111,0.12999131944444445,,,,,,
train_03905,train,115,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03906,train,94,1,vegetation,river_delta,0.7147894965277778,0.2841254340277778,0.7147894965277778,0.0,0.0010850694444444445,0.0,,,,,,
train_03907,train,71,3,barren,river_delta,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
train_03908,train,26,1,vegetation,urban_grid,0.7648383246527778,0.0,0.7648383246527778,0.024875217013888888,0.21028645833333334,0.0,,,,,,
train_03909,train,127,1,vegetation,river_delta,0.8569607204861112,0.0,0.8569607204861112,0.0,0.1430392795138889,0.0,,,,,,
train_03910,train,1,2,built_up,urban_grid,0.6559244791666666,0.0,0.2833658854166667,0.6559244791666666,0.060709635416666664,0.0,,,,,,
train_03911,train,56,1,vegetation,urban_grid,0.6479763454861112,0.0,0.6479763454861112,0.3520236545138889,0.0,0.0,,,,,,
train_03912,train,29,2,built_up,urban_grid,0.7427029079861112,0.0,0.2572970920138889,0.7427029079861112,0.0,0.0,,,,,,
train_03913,train,111,4,cropland,farmland,0.6687825520833334,0.23792860243055555,0.024332682291666668,0.06895616319444445,0.0,0.6687825520833334,,,,,,
train_03914,train,121,1,vegetation,river_delta,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
train_03915,train,135,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03916,train,85,4,cropland,farmland,0.6915418836805556,0.0,0.3084581163194444,0.0,0.0,0.6915418836805556,,,,,,
train_03917,train,100,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03918,train,132,0,water,harbour,0.8828938802083334,0.8828938802083334,0.0,0.11710611979166667,0.0,0.0,,,,,,
train_03919,train,149,0,water,harbour,0.6921929253472222,0.6921929253472222,0.0,0.0,0.3078070746527778,0.0,,,,,,
train_03920,train,88,3,barren,river_delta,0.6222601996527778,0.0,0.2528754340277778,0.0,0.6222601996527778,0.12486436631944445,,,,,,
train_03921,train,72,4,cropland,farmland,0.6610785590277778,0.026909722222222224,0.31201171875,0.0,0.0,0.6610785590277778,,,,,,
train_03922,train,120,3,barren,river_delta,0.8752712673611112,0.1247287326388889,0.0,0.0,0.8752712673611112,0.0,,,,,,
train_03923,train,109,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03924,train,111,0,water,quarry,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03925,train,79,0,water,river_delta,0.8598361545138888,0.8598361545138888,0.039225260416666664,0.0,0.10093858506944445,0.0,,,,,,
train_03926,train,7,4,cropland,farmland,0.6708713107638888,0.0,0.0,0.3291286892361111,0.0,0.6708713107638888,,,,,,
train_03927,train,182,2,built_up,urban_grid,0.9059787326388888,0.0,0.0,0.9059787326388888,0.0940212673611111,0.0,,,,,,
train_03928,train,32,3,barren,quarry,0.6874728732638888,0.113525390625,0.0,0.1990017361111111,0.6874728732638888,0.0,,,,,,
train_03929,train,36,2,built_up,urban_grid,0.6498752170138888,0.0,0.3501247829861111,0.6498752170138888,0.0,0.0,,,,,,
train_03930,train,135,0,water,river_delta,0.6092936197916666,0.6092936197916666,0.09950086805555555,0.0,0.0007866753472222222,0.2904188368055556,,,,,,
train_03931,train,73,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03932,train,184,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
train_03933,train,133,3,barren,river_delta,0.9252658420138888,0.0747341579861111,0.0,0.0,0.9252658420138888,0.0,,,,,,
train_03934,train,8,1,vegetation,quarry,0.6781955295138888,0.2422146267361111,0.6781955295138888,0.004909939236111111,0.0746799045138889,0.0,,,,,,
train_03935,train,157,3,barren,river_delta,0.7935112847222222,0.030192057291666668,0.0,0.0,0.7935112847222222,0.1762966579861111,,,,,,
train_03936,train,115,0,water,harbour,0.7445746527777778,0.7445746527777778,0.0,0.2554253472222222,0.0,0.0,,,,,,
train_03937,train,155,3,barren,quarry,0.7100151909722222,0.011067708333333334,0.009982638888888888,0.2689344618055556,0.7100151909722222,0.0,,,,,,
train_03938,train,167,4,cropland,river_delta,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03939,train,45,2,built_up,urban_grid,0.8187120225694444,0.0,0.18128797743055555,0.8187120225694444,0.0,0.0,,,,,,
train_03940,train,11,2,built_up,harbour,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
train_03941,train,132,4,cropland,farmland,0.7849663628472222,0.018798828125,0.05080837673611111,0.14542643229166666,0.0,0.7849663628472222,,,,,,
train_03942,train,124,2,built_up,urban_grid,0.7504611545138888,0.0,0.0,0.7504611545138888,0.2495388454861111,0.0,,,,,,
train_03943,train,6,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,
train_03944,train,34,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
